District_x,Area Type,Total Population,Male Population,Female Population,Area (sq km),Population Density,State,YEAR,MURDER,ATTEMPT TO MURDER,RAPE,OTHER RAPE,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,Literacy,Estimated Unemployment Rate (%),lat,lng
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2002,78,87,16,16,36,16,311,34,23,110,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2003,74,48,7,7,7,11,131,21,4,71,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2004,80,66,15,15,20,15,161,30,7,53,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2005,73,65,8,8,19,15,81,19,8,43,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2006,73,65,16,16,36,9,158,23,10,46,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2007,66,61,20,20,38,12,269,35,20,120,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2008,58,37,12,12,38,21,247,36,14,98,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2009,32,43,10,10,35,6,186,29,12,72,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2010,32,64,9,9,71,17,250,26,14,0,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2011,48,53,11,11,76,16,218,41,17,0,75.6,11.545,25.3189,83.0128
varanasi,Urban,1597051.0,845331.0,751720.0,163.78,9751.0,uttar pradesh,2012,59,62,21,21,85,14,216,35,26,0,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2001,78,89,27,27,35,20,324,31,19,90,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2002,78,87,16,16,36,16,311,34,23,110,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2003,74,48,7,7,7,11,131,21,4,71,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2004,80,66,15,15,20,15,161,30,7,53,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2005,73,65,8,8,19,15,81,19,8,43,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2006,73,65,16,16,36,9,158,23,10,46,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2007,66,61,20,20,38,12,269,35,20,120,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2008,58,37,12,12,38,21,247,36,14,98,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2009,32,43,10,10,35,6,186,29,12,72,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2010,32,64,9,9,71,17,250,26,14,0,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2011,48,53,11,11,76,16,218,41,17,0,75.6,11.545,25.3189,83.0128
varanasi,Total,3049543.0,1603805.0,1445738.0,840.38,3629.0,uttar pradesh,2012,59,62,21,21,85,14,216,35,26,0,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2001,78,89,27,27,35,20,324,31,19,90,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2002,78,87,16,16,36,16,311,34,23,110,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2003,74,48,7,7,7,11,131,21,4,71,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2004,80,66,15,15,20,15,161,30,7,53,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2005,73,65,8,8,19,15,81,19,8,43,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2006,73,65,16,16,36,9,158,23,10,46,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2007,66,61,20,20,38,12,269,35,20,120,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2008,58,37,12,12,38,21,247,36,14,98,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2009,32,43,10,10,35,6,186,29,12,72,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2010,32,64,9,9,71,17,250,26,14,0,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2011,48,53,11,11,76,16,218,41,17,0,75.6,11.545,25.3189,83.0128
varanasi,Rural,1463875.0,764427.0,699448.0,680.8,2150.0,uttar pradesh,2012,59,62,21,21,85,14,216,35,26,0,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2001,78,89,27,27,35,20,324,31,19,90,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2002,78,87,16,16,36,16,311,34,23,110,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2003,74,48,7,7,7,11,131,21,4,71,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2004,80,66,15,15,20,15,161,30,7,53,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2005,73,65,8,8,19,15,81,19,8,43,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2006,73,65,16,16,36,9,158,23,10,46,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2007,66,61,20,20,38,12,269,35,20,120,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2008,58,37,12,12,38,21,247,36,14,98,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2009,32,43,10,10,35,6,186,29,12,72,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2010,32,64,9,9,71,17,250,26,14,0,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2011,48,53,11,11,76,16,218,41,17,0,75.6,11.545,25.3189,83.0128
varanasi,Urban,1585668.0,839378.0,746290.0,159.58,9937.0,uttar pradesh,2012,59,62,21,21,85,14,216,35,26,0,75.6,11.545,25.3189,83.0128
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2001,44,67,16,16,6,8,191,23,16,21,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2002,46,35,7,7,11,6,123,15,15,8,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2003,31,27,6,6,6,5,44,12,6,4,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2004,36,37,12,12,5,8,158,20,18,13,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2005,50,21,6,6,7,3,174,26,11,11,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2006,51,26,14,14,10,8,106,22,11,9,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2007,40,17,10,10,4,4,92,28,13,11,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2008,51,15,19,19,19,4,124,24,16,6,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2009,32,6,11,11,12,2,105,19,9,4,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2010,17,3,2,2,3,1,98,25,4,0,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2011,28,3,3,3,5,0,101,20,3,0,68.48,11.545,25.15,82.58
mirzapur,Total,2496970.0,1312302.0,1184668.0,4405.0,567.0,uttar pradesh,2012,27,3,4,4,6,1,85,24,3,0,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2001,44,67,16,16,6,8,191,23,16,21,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2002,46,35,7,7,11,6,123,15,15,8,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2003,31,27,6,6,6,5,44,12,6,4,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2004,36,37,12,12,5,8,158,20,18,13,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2005,50,21,6,6,7,3,174,26,11,11,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2006,51,26,14,14,10,8,106,22,11,9,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2007,40,17,10,10,4,4,92,28,13,11,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2008,51,15,19,19,19,4,124,24,16,6,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2009,32,6,11,11,12,2,105,19,9,4,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2010,17,3,2,2,3,1,98,25,4,0,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2011,28,3,3,3,5,0,101,20,3,0,68.48,11.545,25.15,82.58
mirzapur,Rural,2149403.0,1127138.0,1022265.0,4331.78,496.0,uttar pradesh,2012,27,3,4,4,6,1,85,24,3,0,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2001,44,67,16,16,6,8,191,23,16,21,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2002,46,35,7,7,11,6,123,15,15,8,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2003,31,27,6,6,6,5,44,12,6,4,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2004,36,37,12,12,5,8,158,20,18,13,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2005,50,21,6,6,7,3,174,26,11,11,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2006,51,26,14,14,10,8,106,22,11,9,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2007,40,17,10,10,4,4,92,28,13,11,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2008,51,15,19,19,19,4,124,24,16,6,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2009,32,6,11,11,12,2,105,19,9,4,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2010,17,3,2,2,3,1,98,25,4,0,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2011,28,3,3,3,5,0,101,20,3,0,68.48,11.545,25.15,82.58
mirzapur,Urban,347567.0,185164.0,162403.0,73.22,4747.0,uttar pradesh,2012,27,3,4,4,6,1,85,24,3,0,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2001,44,67,16,16,6,8,191,23,16,21,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2002,46,35,7,7,11,6,123,15,15,8,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2003,31,27,6,6,6,5,44,12,6,4,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2004,36,37,12,12,5,8,158,20,18,13,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2005,50,21,6,6,7,3,174,26,11,11,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2006,51,26,14,14,10,8,106,22,11,9,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2007,40,17,10,10,4,4,92,28,13,11,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2008,51,15,19,19,19,4,124,24,16,6,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2009,32,6,11,11,12,2,105,19,9,4,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2010,17,3,2,2,3,1,98,25,4,0,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2011,28,3,3,3,5,0,101,20,3,0,68.48,11.545,25.15,82.58
mirzapur,Total,1177317.0,622307.0,555010.0,1159.74,1015.0,uttar pradesh,2012,27,3,4,4,6,1,85,24,3,0,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2001,44,67,16,16,6,8,191,23,16,21,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2002,46,35,7,7,11,6,123,15,15,8,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2003,31,27,6,6,6,5,44,12,6,4,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2004,36,37,12,12,5,8,158,20,18,13,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2005,50,21,6,6,7,3,174,26,11,11,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2006,51,26,14,14,10,8,106,22,11,9,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2007,40,17,10,10,4,4,92,28,13,11,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2008,51,15,19,19,19,4,124,24,16,6,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2009,32,6,11,11,12,2,105,19,9,4,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2010,17,3,2,2,3,1,98,25,4,0,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2011,28,3,3,3,5,0,101,20,3,0,68.48,11.545,25.15,82.58
mirzapur,Rural,897280.0,472862.0,424418.0,1106.58,811.0,uttar pradesh,2012,27,3,4,4,6,1,85,24,3,0,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2001,44,67,16,16,6,8,191,23,16,21,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2002,46,35,7,7,11,6,123,15,15,8,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2003,31,27,6,6,6,5,44,12,6,4,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2004,36,37,12,12,5,8,158,20,18,13,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2005,50,21,6,6,7,3,174,26,11,11,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2006,51,26,14,14,10,8,106,22,11,9,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2007,40,17,10,10,4,4,92,28,13,11,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2008,51,15,19,19,19,4,124,24,16,6,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2009,32,6,11,11,12,2,105,19,9,4,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2010,17,3,2,2,3,1,98,25,4,0,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2011,28,3,3,3,5,0,101,20,3,0,68.48,11.545,25.15,82.58
mirzapur,Urban,280037.0,149445.0,130592.0,53.16,5268.0,uttar pradesh,2012,27,3,4,4,6,1,85,24,3,0,68.48,11.545,25.15,82.58
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2001,153,162,73,73,25,88,103,69,81,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2002,130,92,60,60,22,145,121,42,26,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2003,120,30,59,59,20,140,2084,63,27,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2004,180,17,166,166,42,258,318,72,11,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2005,131,22,80,80,14,211,685,67,17,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2006,134,24,48,48,23,125,673,65,7,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2007,143,26,77,77,64,105,12,93,12,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2008,138,11,28,28,97,39,5,75,15,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2009,150,19,55,55,111,40,63,77,13,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2010,148,11,52,52,187,42,38,64,7,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2011,154,24,56,56,219,36,247,76,4,0,63.43,15.01,26.12,85.3833
muzaffarpur,Total,4801062.0,2527497.0,2273565.0,3172.0,1514.0,bihar,2012,198,611,34,34,220,59,2219,83,0,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2001,153,162,73,73,25,88,103,69,81,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2002,130,92,60,60,22,145,121,42,26,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2003,120,30,59,59,20,140,2084,63,27,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2004,180,17,166,166,42,258,318,72,11,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2005,131,22,80,80,14,211,685,67,17,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2006,134,24,48,48,23,125,673,65,7,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2007,143,26,77,77,64,105,12,93,12,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2008,138,11,28,28,97,39,5,75,15,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2009,150,19,55,55,111,40,63,77,13,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2010,148,11,52,52,187,42,38,64,7,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2011,154,24,56,56,219,36,247,76,4,0,63.43,15.01,26.12,85.3833
muzaffarpur,Rural,4327625.0,2276812.0,2050813.0,3099.82,1396.0,bihar,2012,198,611,34,34,220,59,2219,83,0,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2001,153,162,73,73,25,88,103,69,81,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2002,130,92,60,60,22,145,121,42,26,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2003,120,30,59,59,20,140,2084,63,27,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2004,180,17,166,166,42,258,318,72,11,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2005,131,22,80,80,14,211,685,67,17,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2006,134,24,48,48,23,125,673,65,7,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2007,143,26,77,77,64,105,12,93,12,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2008,138,11,28,28,97,39,5,75,15,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2009,150,19,55,55,111,40,63,77,13,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2010,148,11,52,52,187,42,38,64,7,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2011,154,24,56,56,219,36,247,76,4,0,63.43,15.01,26.12,85.3833
muzaffarpur,Urban,473437.0,250685.0,222752.0,72.18,6559.0,bihar,2012,198,611,34,34,220,59,2219,83,0,0,63.43,15.01,26.12,85.3833
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2001,124,77,13,13,7,46,65,21,32,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2002,138,139,20,20,15,60,149,23,23,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2003,145,53,19,19,28,68,23,29,0,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2004,107,103,23,23,8,115,173,15,5,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2005,128,53,20,20,20,45,259,25,13,2,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2006,111,225,23,23,41,28,465,36,16,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2007,100,145,25,25,38,47,501,43,15,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2008,101,170,25,25,34,76,397,41,3,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2009,109,237,12,12,39,40,323,46,10,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2010,126,156,20,20,45,47,601,42,10,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2011,100,40,17,17,94,25,595,39,12,0,63.87,15.01,25.42,86.13
begusarai,Total,2970541.0,1567660.0,1402881.0,1918.0,1549.0,bihar,2012,120,261,11,11,113,30,1469,27,0,0,63.87,15.01,25.42,86.13
